rowid,school_raw,school_clean,program_raw,degree,season_code,season_year,decision,decision_class,date_posted,gpa,gre_v,gre_q,gre_w,applicant_status,source
389b9cc4babb,Rutgers University,Rutgers University,Political Science,PhD,F26,2026,Accepted on Feb 18,Accepted,2026-02-22,3.85,,,,International,gradcafe_scrape
bda6f491f3bc,Boston University,Boston University,Political Science,PhD,F26,2026,Wait listed on Feb 20,Waitlisted,2026-02-21,3.93,,,,International,gradcafe_scrape
de8279a9fd30,University of Wisconsin - Madison,University of Wisconsin-Madison,Political Science,PhD,F26,2026,Rejected on Feb 02,Rejected,2026-02-21,3.93,,,,International,gradcafe_scrape
549d48009fc5,University of Notre Dame,University of Notre Dame,Political Science,PhD,F26,2026,Rejected on Feb 20,Rejected,2026-02-21,3.9,164,160,5.0,International,gradcafe_scrape
350eca6cc082,University of Toronto,University of Toronto,Political Science,PhD,F26,2026,Rejected on Feb 20,Rejected,2026-02-20,4.0,,338,,,gradcafe_scrape
4a50d4abe5af,Yale University,Yale University,Political Science,PhD,F26,2026,Accepted on Feb 19,Accepted,2026-02-20,3.97,169,339,,International,gradcafe_scrape
bbf094d09427,Colorado State University,Colorado State University,Political Science,PhD,F26,2026,Accepted on Feb 20,Accepted,2026-02-20,3.98,164,,4.0,American,gradcafe_scrape
39722483b917,George Mason University,George Mason University,Political Science,PhD,F26,2026,Interview on Feb 06,Interview,2026-02-20,3.98,,325,,American,gradcafe_scrape
20436779db9f,University of Michigan,University of Michigan,Political Science,PhD,F26,2026,Rejected on Feb 12,Rejected,2026-02-20,3.98,,325,,American,gradcafe_scrape
ab7dd84e76bb,"University of Tennessee, Knoxville",University of Tennessee,Political Science,PhD,F26,2026,Accepted on Feb 10,Accepted,2026-02-20,3.98,,325,,American,gradcafe_scrape
8d26124b1efa,University of Notre Dame,University of Notre Dame,Political Science,PhD,F26,2026,Rejected on Feb 20,Rejected,2026-02-20,,,338,,International,gradcafe_scrape
29ec3a3f5004,American University,American University,Political Science,PhD,F26,2026,Rejected on Feb 20,Rejected,2026-02-20,3.89,,,,American,gradcafe_scrape
37babedea6e6,University of Wisconsin - Madison,University of Wisconsin-Madison,Political Science,PhD,F26,2026,Rejected on Feb 20,Rejected,2026-02-20,,,170,,International,gradcafe_scrape
fbdd42847292,Boston University,Boston University,Political Science,PhD,F26,2026,Accepted on Feb 11,Accepted,2026-02-20,3.84,,,,American,gradcafe_scrape
d00fb49cae47,Purdue University,Purdue University,Political Science,PhD,F26,2026,Accepted on Feb 19,Accepted,2026-02-20,4.0,,,,American,gradcafe_scrape
795dd05261f0,University of Wisconsin,University of Wisconsin-Madison,Political Science,PhD,F26,2026,Rejected on Feb 19,Rejected,2026-02-20,4.0,159,165,3.5,International,gradcafe_scrape
c653f4d0ce86,University of Colorado Boulder,University of Colorado Boulder,Political Science,PhD,F26,2026,Rejected on Feb 19,Rejected,2026-02-20,3.84,,,,American,gradcafe_scrape
052fe1bf2978,McGill University,McGill University,Political Science,PhD,F26,2026,Accepted on Feb 16,Accepted,2026-02-20,3.8,,,,,gradcafe_scrape
0acffd539b3c,University of Colorado Boulder,University of Colorado Boulder,Political Science,PhD,F26,2026,Rejected on Feb 19,Rejected,2026-02-19,,,163,,International,gradcafe_scrape
dc77787b01c3,Yale University,Yale University,Political Science,PhD,F26,2026,Accepted on Feb 18,Accepted,2026-02-19,3.84,169,327,5.0,American,gradcafe_scrape
a4bfd4cb8a47,University of Wisconsin - Madison,University of Wisconsin-Madison,Political Science,PhD,F26,2026,Rejected on Feb 19,Rejected,2026-02-19,4.0,,,,American,gradcafe_scrape
bada00e14b93,Université de Montréal,Université de Montréal,Political Science,PhD,F26,2026,Accepted on Feb 19,Accepted,2026-02-19,4.0,,,,International,gradcafe_scrape
eed2ab9cd29e,Rutgers University,Rutgers University,Political Science,PhD,F26,2026,Accepted on Feb 17,Accepted,2026-02-19,3.59,163,333,4.0,International,gradcafe_scrape
a4aa7c7607a5,Syracuse University,Syracuse University,Political Science,PhD,F26,2026,Accepted on Feb 19,Accepted,2026-02-19,3.9,,,,American,gradcafe_scrape
50d80aa5d597,University of Pittsburgh,University of Pittsburgh,Political Science,PhD,F26,2026,Accepted on Feb 19,Accepted,2026-02-19,3.67,,,,International,gradcafe_scrape
34e3b5e88619,University of Colorado Boulder,University of Colorado Boulder,Political Science,PhD,F26,2026,Wait listed on Feb 19,Waitlisted,2026-02-19,3.67,,,,International,gradcafe_scrape
ec3976c5731d,"University of California, Irvine",UC Irvine,Political Science,PhD,F26,2026,Accepted on Feb 19,Accepted,2026-02-19,3.9,,,,American,gradcafe_scrape
337606c0a25f,University of Colorado Boulder,University of Colorado Boulder,Political Science,PhD,F26,2026,Accepted on Feb 19,Accepted,2026-02-19,3.98,,,,American,gradcafe_scrape
dd58893343fc,UNC,UNC Chapel Hill,Political Science,PhD,F26,2026,Rejected on Feb 19,Rejected,2026-02-19,,,,,International,gradcafe_scrape
fcda0b68c7f1,Yale University,Yale University,Political Science,PhD,F26,2026,Rejected on Feb 18,Rejected,2026-02-19,,,,,American,gradcafe_scrape
83dfd2980017,Yale University,Yale University,Political Science,PhD,F25,2025,Accepted on Feb 18,Accepted,2026-02-18,4.0,168,,6.0,International,gradcafe_scrape
268e0b3c5f07,Yale University,Yale University,Political Science,PhD,F26,2026,Rejected on Feb 18,Rejected,2026-02-18,3.96,163,329,5.0,International,gradcafe_scrape
f1767b33ecca,Yale University,Yale University,Political Science,PhD,F26,2026,Rejected on Feb 08,Rejected,2026-02-18,,159,165,,International,gradcafe_scrape
dba80c2c2dea,University of Southern California,University of Southern California,Political Science,PhD,F26,2026,Rejected on Feb 17,Rejected,2026-02-18,,,,,International,gradcafe_scrape
1cb20f8ad6a0,Yale University,Yale University,Political Science,PhD,F26,2026,Accepted on Feb 18,Accepted,2026-02-18,3.95,,340,,American,gradcafe_scrape
490bc4be1fc8,University of North Carolina at Chapel Hill,UNC Chapel Hill,Political Science,PhD,F26,2026,Accepted on Feb 03,Accepted,2026-02-18,3.8,170,337,5.0,International,gradcafe_scrape
ba2814f3be2e,Princeton University,Princeton University,Political Science,PhD,F26,2026,Accepted on Feb 12,Accepted,2026-02-18,3.8,170,337,5.0,International,gradcafe_scrape
5683cdb8b662,University of North Carolina (UNC),UNC Chapel Hill,Political Science,PhD,F26,2026,Accepted on Feb 03,Accepted,2026-02-18,4.0,169,,4.5,American,gradcafe_scrape
4280bccc6502,University of Notre Dame,University of Notre Dame,Political Science,PhD,F26,2026,Accepted on Feb 02,Accepted,2026-02-18,4.0,169,,4.5,American,gradcafe_scrape
6d52f1a55e54,Emory University,Emory University,Political Science,PhD,F26,2026,Rejected on Feb 18,Rejected,2026-02-18,,,315,,International,gradcafe_scrape
ebf8d1a665a4,university of california irvine,UC Irvine,Political Science,PhD,F26,2026,Wait listed on Feb 12,Waitlisted,2026-02-18,3.58,164,332,4.5,International,gradcafe_scrape
51e6503dbaf2,Emory,Emory University,Political Science,PhD,F26,2026,Rejected on Feb 18,Rejected,2026-02-18,3.73,,,,International,gradcafe_scrape
622bd4470b96,University of Pennsylvania,University of Pennsylvania,Political Science,PhD,F26,2026,Rejected on Feb 17,Rejected,2026-02-18,,,165,,American,gradcafe_scrape
7fd8b0896bd8,U Penn,University of Pennsylvania,Political Science,PhD,F26,2026,Rejected on Feb 17,Rejected,2026-02-18,,,,,American,gradcafe_scrape
d2e52d7d8817,University of Notre Dame,University of Notre Dame,Political Science,PhD,F26,2026,Wait listed on Feb 18,Waitlisted,2026-02-18,,160,,99.99,International,gradcafe_scrape
df8901467d5d,Rutgers University,Rutgers University,Political Science,PhD,F26,2026,Wait listed on Feb 17,Waitlisted,2026-02-18,3.83,,,,International,gradcafe_scrape
4c68d5627b4b,American University,American University,Political Science,PhD,F26,2026,Accepted on Feb 16,Accepted,2026-02-18,3.7,,,,American,gradcafe_scrape
534a91408109,U Penn,University of Pennsylvania,Political Science,PhD,F26,2026,Accepted on Feb 14,Accepted,2026-02-18,3.96,163,329,5.0,International,gradcafe_scrape
1756c94d72f1,Princeton University,Princeton University,Political Science,PhD,F26,2026,Accepted on Feb 13,Accepted,2026-02-18,3.96,163,329,5.0,International,gradcafe_scrape
722a37f99148,Stanford University,Stanford University,Political Science,PhD,F26,2026,Rejected on Feb 13,Rejected,2026-02-18,3.96,163,329,5.0,International,gradcafe_scrape
5d04e3af50b3,Loyola University Chicago,Loyola University Chicago,Political Science,PhD,F26,2026,Wait listed on Feb 17,Waitlisted,2026-02-17,3.67,,,,International,gradcafe_scrape
8fddfb399762,University of Pennsylvania,University of Pennsylvania,Political Science,PhD,F26,2026,Rejected on Feb 17,Rejected,2026-02-17,,,323,,International,gradcafe_scrape
99c1c8ca0888,Rutgers University,Rutgers University,Political Science,PhD,F26,2026,Wait listed on Feb 17,Waitlisted,2026-02-17,3.73,,,,International,gradcafe_scrape
45ab295db7ef,University of Pennsylvania (UPenn),University of Pennsylvania,Political Science,PhD,F26,2026,Rejected on Feb 17,Rejected,2026-02-17,3.93,168,338,5.0,International,gradcafe_scrape
5828951ac03d,University of Pennsylvania (Upenn),University of Pennsylvania,Political Science,PhD,F26,2026,Rejected on Feb 17,Rejected,2026-02-17,3.67,,,,International,gradcafe_scrape
8ab953f25822,University of Southern California,University of Southern California,Political Science,PhD,F26,2026,Rejected on Feb 17,Rejected,2026-02-17,,,,,International,gradcafe_scrape
d82513c0b04f,University of Pittsburgh,University of Pittsburgh,Political Science,PhD,F26,2026,Accepted on Feb 17,Accepted,2026-02-17,3.94,,,,International,gradcafe_scrape
03b2e7a9a8e7,New York University,New York University,Political Science,PhD,F26,2026,Accepted on Feb 17,Accepted,2026-02-17,3.98,,,,International,gradcafe_scrape
43930e785a90,University of Virginia,University of Virginia,Political Science,PhD,F26,2026,Rejected on Feb 03,Rejected,2026-02-17,3.8,,,,American,gradcafe_scrape
4c853ce66740,University of Michigan - Ann Arbor,University of Michigan,Political Science,PhD,F26,2026,Rejected on Feb 12,Rejected,2026-02-17,3.8,,,,American,gradcafe_scrape
e572c2cdcc80,University of California (UCLA),UCLA,Political Science,PhD,F26,2026,Accepted on Feb 17,Accepted,2026-02-17,3.9,,,,American,gradcafe_scrape
c808da903bfc,University of Ottawa,University of Ottawa,Political Science,PhD,F26,2026,Accepted on Feb 12,Accepted,2026-02-17,3.94,,,,,gradcafe_scrape
ec0ae1a30bb2,University of Minnesota,University of Minnesota,Political Science,PhD,F26,2026,Rejected on Feb 16,Rejected,2026-02-17,,,,,International,gradcafe_scrape
061c089f12e8,University of Colorado Boulder,University of Colorado Boulder,Political Science,PhD,F26,2026,Wait listed on Feb 17,Waitlisted,2026-02-17,,,,,International,gradcafe_scrape
ab1ebb97cac1,Michigan State University,Michigan State University,Political Science,PhD,F26,2026,Wait listed on Feb 13,Waitlisted,2026-02-16,3.87,,,,International,gradcafe_scrape
414a2abb5f53,University of Minnesota,University of Minnesota,Political Science,PhD,F26,2026,Rejected on Feb 16,Rejected,2026-02-16,3.86,165,329,5.0,International,gradcafe_scrape
c864feee9b2b,American University,American University,Political Science,PhD,F26,2026,Accepted on Feb 16,Accepted,2026-02-16,3.59,163,333,4.0,International,gradcafe_scrape
6b75e119fa82,Massachusetts Institute of Technology (MIT),MIT,Political Science,PhD,F26,2026,Accepted on Feb 06,Accepted,2026-02-16,4.0,,338,,International,gradcafe_scrape
fe2f41326b9d,Cambridge University,University of Cambridge,Political Science,PhD,F26,2026,Rejected on Feb 06,Rejected,2026-02-16,,,,,International,gradcafe_scrape
2c88b912f2b0,McGill University,McGill University,Political Science,PhD,F26,2026,Accepted on Feb 16,Accepted,2026-02-16,4.0,,,,International,gradcafe_scrape
11cfe054573e,University of Southern California,University of Southern California,Political Science,PhD,F26,2026,Rejected on Feb 14,Rejected,2026-02-16,,,,,American,gradcafe_scrape
bdb4a66757e4,University of mennesota,University of Minnesota,Political Science,PhD,F26,2026,Rejected on Feb 16,Rejected,2026-02-16,,,,,International,gradcafe_scrape
6739caafbc4f,University of North Carolina (UNC),UNC Chapel Hill,Political Science,PhD,F26,2026,Rejected on Feb 16,Rejected,2026-02-16,3.5,159,161,,International,gradcafe_scrape
f342fd7c956a,University of Connecticut,University of Connecticut,Political Science,PhD,F26,2026,Rejected on Feb 18,Rejected,2026-02-16,4.0,159,165,3.5,International,gradcafe_scrape
d14f9b76f931,University of Toronto,University of Toronto,Political Science,PhD,F26,2026,Accepted on Feb 06,Accepted,2026-02-16,4.0,,,,,gradcafe_scrape
f862537d9717,University of Southern California,University of Southern California,Political Science,PhD,F26,2026,Rejected on Feb 16,Rejected,2026-02-16,,,,,International,gradcafe_scrape
94ed8d0c73df,University of Pennsylvania,University of Pennsylvania,Political Science,PhD,F26,2026,Wait listed on Feb 13,Waitlisted,2026-02-16,3.94,,,,International,gradcafe_scrape
4ee18e68120a,University of Pennsylvania,University of Pennsylvania,Political Science,PhD,F26,2026,Wait listed on Feb 13,Waitlisted,2026-02-15,3.48,162,157,4.5,International,gradcafe_scrape
81e3908764be,University of Michigan - Ann Arbor,University of Michigan,Political Science,PhD,F26,2026,Rejected on Feb 12,Rejected,2026-02-14,3.97,169,339,,International,gradcafe_scrape
74c35b3a03c3,Stanford University,Stanford University,Political Science,PhD,F26,2026,Rejected on Feb 12,Rejected,2026-02-14,3.97,169,339,,International,gradcafe_scrape
18b622180429,Michigan State University,Michigan State University,Political Science,PhD,F26,2026,Rejected on Feb 13,Rejected,2026-02-14,3.97,,,,International,gradcafe_scrape
d7e6bd837ea4,Vanderbilt University,Vanderbilt University,Political Science,PhD,F26,2026,Rejected on Feb 13,Rejected,2026-02-13,3.9,,320,,American,gradcafe_scrape
e28aaf75dee7,"University of California, Irvine",UC Irvine,Political Science,PhD,F26,2026,Rejected on Feb 13,Rejected,2026-02-13,3.88,159,321,4.5,American,gradcafe_scrape
9a14d60635b5,Tulane University,Tulane University,Political Science,PhD,F26,2026,Accepted on Feb 13,Accepted,2026-02-13,3.86,165,329,5.0,International,gradcafe_scrape
f5b2970f68fc,University of Michigan - Ann Arbor,University of Michigan,Political Science,PhD,F26,2026,Rejected on Feb 12,Rejected,2026-02-13,,,,,American,gradcafe_scrape
dd66f91cbc8d,Michigan State University,Michigan State University,Political Science,PhD,F26,2026,Accepted on Feb 13,Accepted,2026-02-13,3.79,,330,,International,gradcafe_scrape
01f6f0e976a6,Columbia University,Columbia University,Political Science,PhD,F26,2026,Rejected on Feb 12,Rejected,2026-02-13,3.91,,315,,International,gradcafe_scrape
db79a9117405,Michigan State University,Michigan State University,Political Science,PhD,F26,2026,Wait listed on Feb 13,Waitlisted,2026-02-13,,,,,International,gradcafe_scrape
a134f1523f81,Michigan State University,Michigan State University,Political Science,PhD,F26,2026,Accepted on Mar 09,Accepted,2026-02-13,4.0,,,,American,gradcafe_scrape
b2ada760c400,University of Pennsylvania,University of Pennsylvania,Political Science,PhD,F26,2026,Accepted on Feb 13,Accepted,2026-02-13,3.95,166,168,6.0,American,gradcafe_scrape
8491c9ce866f,Michigan State University,Michigan State University,Political Science,PhD,F26,2026,Rejected on Feb 13,Rejected,2026-02-13,3.7,,,,International,gradcafe_scrape
a32a02ea2d79,University of California San Diego (UCSD),UC San Diego,Political Science,PhD,F26,2026,Rejected on Feb 12,Rejected,2026-02-13,3.88,,,,American,gradcafe_scrape
3b57cabf8970,Rice University,Rice University,Political Science,PhD,F26,2026,Rejected on Feb 11,Rejected,2026-02-13,3.8,,,,International,gradcafe_scrape
53defeedde44,University of Oregon,University of Oregon,Political Science,PhD,F26,2026,Rejected on Feb 13,Rejected,2026-02-13,3.59,163,333,4.0,International,gradcafe_scrape
0cad941fa056,University of Syracuse,Syracuse University,Political Science,PhD,F26,2026,Interview on Feb 13,Interview,2026-02-13,3.59,163,333,4.0,International,gradcafe_scrape
5876dd79ea64,University of Michigan - Ann Arbor,University of Michigan,Political Science,PhD,F26,2026,Rejected on Feb 13,Rejected,2026-02-13,3.99,,,,American,gradcafe_scrape
7486ab180aab,University of Minnesota,University of Minnesota,Political Science,PhD,F26,2026,Rejected on Feb 13,Rejected,2026-02-13,3.5,,321,,American,gradcafe_scrape
8d360de683e9,"University of California, Riverside",UC Riverside,Political Science,PhD,F26,2026,Accepted on Feb 12,Accepted,2026-02-13,,,,,International,gradcafe_scrape
36227f496309,University of Oreg,University of Oregon,Political Science,PhD,F26,2026,Rejected on Feb 13,Rejected,2026-02-13,,,,,American,gradcafe_scrape
